id,conversation_id,role,participantable_id,participantable_type,exited_at,last_active_at,conversation_cleared_at,conversation_deleted_at,conversation_read_at,deleted_at,created_at,updated_at
270,135,owner,651553,App\Models\Customer,,,,,,,2025-12-26 13:28:36,2025-12-26 13:28:36
271,136,owner,1,App\Models\User,,,,,,,2025-12-26 14:11:30,2025-12-26 14:11:30
272,136,owner,673698,App\Models\Customer,,,,,,,2025-12-26 14:11:30,2025-12-26 14:11:30
273,137,owner,1,App\Models\User,,,,,,,2025-12-26 15:13:08,2025-12-26 15:13:08
274,137,owner,673699,App\Models\Customer,,,,,,,2025-12-26 15:13:08,2025-12-26 15:13:08
275,138,owner,1,App\Models\User,,,,,,,2025-12-26 16:58:04,2025-12-26 16:58:04
276,138,owner,668066,App\Models\Customer,,,,,,,2025-12-26 16:58:04,2025-12-26 16:58:04
277,139,owner,1,App\Models\User,,,,,,,2025-12-26 17:19:38,2025-12-26 17:19:38
278,139,owner,571268,App\Models\Customer,,,,,,,2025-12-26 17:19:38,2025-12-26 17:19:38
279,140,owner,1,App\Models\User,,,,,,,2025-12-26 17:21:12,2025-12-26 17:21:12
280,140,owner,673700,App\Models\Customer,,,,,,,2025-12-26 17:21:12,2025-12-26 17:21:12
281,141,owner,1,App\Models\User,,,,,,,2025-12-26 17:42:04,2025-12-26 17:42:04
282,141,owner,673682,App\Models\Customer,,,,,,,2025-12-26 17:42:04,2025-12-26 17:42:04
283,142,owner,1,App\Models\User,,,,,,,2025-12-26 19:08:09,2025-12-26 19:08:09
284,142,owner,673701,App\Models\Customer,,,,,,,2025-12-26 19:08:09,2025-12-26 19:08:09
285,143,owner,1,App\Models\User,,,,,,,2025-12-26 19:13:21,2025-12-26 19:13:21
286,143,owner,196333,App\Models\Customer,,,,,,,2025-12-26 19:13:21,2025-12-26 19:13:21
287,144,owner,1,App\Models\User,,,,,,,2025-12-26 22:41:15,2025-12-26 22:41:15
288,144,owner,673707,App\Models\Customer,,,,,,,2025-12-26 22:41:15,2025-12-26 22:41:15
289,145,owner,1,App\Models\User,,,,,,,2025-12-27 00:52:47,2025-12-27 00:52:47
290,145,owner,673709,App\Models\Customer,,,,,,,2025-12-27 00:52:47,2025-12-27 00:52:47
291,146,owner,1,App\Models\User,,,,,,,2025-12-27 07:36:07,2025-12-27 07:36:07
292,146,owner,673712,App\Models\Customer,,,,,,,2025-12-27 07:36:07,2025-12-27 07:36:07
293,147,owner,1,App\Models\User,,,,,,,2025-12-27 08:44:42,2025-12-27 08:44:42
294,147,owner,673713,App\Models\Customer,,,,,,,2025-12-27 08:44:42,2025-12-27 08:44:42
295,148,owner,1,App\Models\User,,,,,,,2025-12-27 09:16:05,2025-12-27 09:16:05
296,148,owner,673715,App\Models\Customer,,,,,,,2025-12-27 09:16:05,2025-12-27 09:16:05
297,149,owner,1,App\Models\User,,,,,,,2025-12-27 09:36:07,2025-12-27 09:36:07
298,149,owner,673716,App\Models\Customer,,,,,,,2025-12-27 09:36:07,2025-12-27 09:36:07
299,150,owner,1,App\Models\User,,,,,,,2025-12-27 11:24:58,2025-12-27 11:24:58
300,150,owner,673717,App\Models\Customer,,,,,,,2025-12-27 11:24:58,2025-12-27 11:24:58
301,151,owner,1,App\Models\User,,,,,,,2025-12-27 11:32:54,2025-12-27 11:32:54
302,151,owner,673718,App\Models\Customer,,,,,,,2025-12-27 11:32:54,2025-12-27 11:32:54
303,152,owner,1,App\Models\User,,,,,,,2025-12-27 13:15:12,2025-12-27 13:15:12
304,152,owner,673722,App\Models\Customer,,,,,,,2025-12-27 13:15:12,2025-12-27 13:15:12
305,153,owner,1,App\Models\User,,,,,,,2025-12-27 13:47:20,2025-12-27 13:47:20
306,153,owner,673724,App\Models\Customer,,,,,,,2025-12-27 13:47:20,2025-12-27 13:47:20
307,154,owner,1,App\Models\User,,,,,,,2025-12-27 15:37:42,2025-12-27 15:37:42
308,154,owner,673730,App\Models\Customer,,,,,,,2025-12-27 15:37:42,2025-12-27 15:37:42
309,155,owner,1,App\Models\User,,,,,,,2025-12-27 16:34:40,2025-12-27 16:34:40
310,155,owner,673732,App\Models\Customer,,,,,,,2025-12-27 16:34:40,2025-12-27 16:34:40
311,156,owner,1,App\Models\User,,,,,,,2025-12-27 16:39:51,2025-12-27 16:39:51
312,156,owner,186381,App\Models\Customer,,,,,,,2025-12-27 16:39:51,2025-12-27 16:39:51
313,157,owner,1,App\Models\User,,,,,,,2025-12-27 17:15:39,2025-12-27 17:15:39
314,157,owner,673735,App\Models\Customer,,,,,,,2025-12-27 17:15:39,2025-12-27 17:15:39
315,158,owner,1,App\Models\User,,,,,,,2025-12-27 17:17:40,2025-12-27 17:17:40
316,158,owner,673728,App\Models\Customer,,,,,,,2025-12-27 17:17:40,2025-12-27 17:17:40
317,159,owner,1,App\Models\User,,,,,,,2025-12-27 18:02:37,2025-12-27 18:02:37
318,159,owner,663731,App\Models\Customer,,,,,,,2025-12-27 18:02:37,2025-12-27 18:02:37
319,160,owner,1,App\Models\User,,,,,,,2025-12-27 18:28:30,2025-12-27 18:28:30
320,160,owner,673738,App\Models\Customer,,,,,,,2025-12-27 18:28:30,2025-12-27 18:28:30
321,161,owner,1,App\Models\User,,,,,,,2025-12-27 18:37:26,2025-12-27 18:37:26
322,161,owner,673736,App\Models\Customer,,,,,,,2025-12-27 18:37:26,2025-12-27 18:37:26
323,162,owner,1,App\Models\User,,,,,,,2025-12-27 18:44:45,2025-12-27 18:44:45
324,162,owner,673739,App\Models\Customer,,,,,,,2025-12-27 18:44:45,2025-12-27 18:44:45
325,163,owner,1,App\Models\User,,,,,,,2025-12-27 18:45:42,2025-12-27 18:45:42
326,163,owner,529465,App\Models\Customer,,,,,,,2025-12-27 18:45:42,2025-12-27 18:45:42
327,164,owner,1,App\Models\User,,,,,,,2025-12-27 20:28:12,2025-12-27 20:28:12
328,164,owner,663702,App\Models\Customer,,,,,,,2025-12-27 20:28:12,2025-12-27 20:28:12
329,165,owner,1,App\Models\User,,,,,,,2025-12-27 21:47:16,2025-12-27 21:47:16
330,165,owner,673744,App\Models\Customer,,,,,,,2025-12-27 21:47:16,2025-12-27 21:47:16
331,166,owner,1,App\Models\User,,,,,,,2025-12-27 21:54:03,2025-12-27 21:54:03
332,166,owner,673743,App\Models\Customer,,,,,,,2025-12-27 21:54:03,2025-12-27 21:54:03
333,167,owner,1,App\Models\User,,,,,,,2025-12-27 22:22:13,2025-12-27 22:22:13
334,167,owner,673746,App\Models\Customer,,,,,,,2025-12-27 22:22:13,2025-12-27 22:22:13
335,168,owner,1,App\Models\User,,,,,,,2025-12-27 22:22:13,2025-12-27 22:22:13
336,168,owner,673746,App\Models\Customer,,,,,,,2025-12-27 22:22:13,2025-12-27 22:22:13
337,169,owner,1,App\Models\User,,,,,,,2025-12-27 23:05:04,2025-12-27 23:05:04
338,169,owner,673747,App\Models\Customer,,,,,,,2025-12-27 23:05:04,2025-12-27 23:05:04
339,170,owner,1,App\Models\User,,,,,,,2025-12-28 07:23:53,2025-12-28 07:23:53
340,170,owner,673742,App\Models\Customer,,,,,,,2025-12-28 07:23:53,2025-12-28 07:23:53
341,171,owner,1,App\Models\User,,,,,,,2025-12-28 08:27:57,2025-12-28 08:27:57
342,171,owner,673748,App\Models\Customer,,,,,,,2025-12-28 08:27:57,2025-12-28 08:27:57
343,172,owner,1,App\Models\User,,,,,,,2025-12-28 09:08:33,2025-12-28 09:08:33
344,172,owner,673755,App\Models\Customer,,,,,,,2025-12-28 09:08:34,2025-12-28 09:08:34
345,173,owner,1,App\Models\User,,,,,,,2025-12-28 09:33:50,2025-12-28 09:33:50
346,173,owner,668868,App\Models\Customer,,,,,,,2025-12-28 09:33:50,2025-12-28 09:33:50
347,174,owner,1,App\Models\User,,,,,,,2025-12-28 09:50:53,2025-12-28 09:50:53
348,174,owner,673758,App\Models\Customer,,,,,,,2025-12-28 09:50:53,2025-12-28 09:50:53
349,175,owner,1,App\Models\User,,,,,,,2025-12-28 10:26:17,2025-12-28 10:26:17
350,175,owner,673759,App\Models\Customer,,,,,,,2025-12-28 10:26:17,2025-12-28 10:26:17
351,176,owner,1,App\Models\User,,,,,,,2025-12-28 10:38:47,2025-12-28 10:38:47
352,176,owner,673760,App\Models\Customer,,,,,,,2025-12-28 10:38:47,2025-12-28 10:38:47
353,177,owner,1,App\Models\User,,,,,,,2025-12-28 10:56:50,2025-12-28 10:56:50
354,177,owner,673761,App\Models\Customer,,,,,,,2025-12-28 10:56:50,2025-12-28 10:56:50
355,178,owner,1,App\Models\User,,,,,,,2025-12-28 11:36:46,2025-12-28 11:36:46
356,178,owner,673763,App\Models\Customer,,,,,,,2025-12-28 11:36:46,2025-12-28 11:36:46
357,179,owner,1,App\Models\User,,,,,,,2025-12-28 13:22:42,2025-12-28 13:22:42
358,179,owner,673767,App\Models\Customer,,,,,,,2025-12-28 13:22:42,2025-12-28 13:22:42
359,180,owner,1,App\Models\User,,,,,,,2025-12-28 14:00:11,2025-12-28 14:00:11
360,180,owner,658958,App\Models\Customer,,,,,,,2025-12-28 14:00:11,2025-12-28 14:00:11
361,181,owner,1,App\Models\User,,,,,,,2025-12-28 14:34:47,2025-12-28 14:34:47
362,181,owner,186035,App\Models\Customer,,,,,,,2025-12-28 14:34:47,2025-12-28 14:34:47
363,182,owner,1,App\Models\User,,,,,,,2025-12-28 14:56:00,2025-12-28 14:56:00
364,182,owner,673770,App\Models\Customer,,,,,,,2025-12-28 14:56:00,2025-12-28 14:56:00
365,183,owner,1,App\Models\User,,,,,,,2025-12-28 15:48:58,2025-12-28 15:48:58
366,183,owner,144553,App\Models\Customer,,,,,,,2025-12-28 15:48:58,2025-12-28 15:48:58
367,184,owner,1,App\Models\User,,,,,,,2025-12-28 15:49:02,2025-12-28 15:49:02
368,184,owner,160444,App\Models\Customer,,,,,,,2025-12-28 15:49:02,2025-12-28 15:49:02
369,185,owner,1,App\Models\User,,,,,,,2025-12-28 15:49:02,2025-12-28 15:49:02
370,185,owner,152917,App\Models\Customer,,,,,,,2025-12-28 15:49:02,2025-12-28 15:49:02
371,186,owner,1,App\Models\User,,,,,,,2025-12-28 15:49:02,2025-12-28 15:49:02
372,186,owner,151995,App\Models\Customer,,,,,,,2025-12-28 15:49:03,2025-12-28 15:49:03
373,187,owner,1,App\Models\User,,,,,,,2025-12-28 15:49:04,2025-12-28 15:49:04
374,187,owner,187751,App\Models\Customer,,,,,,,2025-12-28 15:49:04,2025-12-28 15:49:04
375,188,owner,1,App\Models\User,,,,,,,2025-12-28 15:49:37,2025-12-28 15:49:37
376,188,owner,370,App\Models\Customer,,,,,,,2025-12-28 15:49:37,2025-12-28 15:49:37
377,189,owner,1,App\Models\User,,,,,,,2025-12-28 15:49:38,2025-12-28 15:49:38
378,189,owner,370,App\Models\Customer,,,,,,,2025-12-28 15:49:38,2025-12-28 15:49:38
379,190,owner,1,App\Models\User,,,,,,,2025-12-28 15:49:40,2025-12-28 15:49:40
380,190,owner,150293,App\Models\Customer,,,,,,,2025-12-28 15:49:40,2025-12-28 15:49:40
381,191,owner,1,App\Models\User,,,,,,,2025-12-28 15:49:45,2025-12-28 15:49:45
382,191,owner,160772,App\Models\Customer,,,,,,,2025-12-28 15:49:45,2025-12-28 15:49:45
383,192,owner,1,App\Models\User,,,,,,,2025-12-28 15:50:10,2025-12-28 15:50:10
384,192,owner,365,App\Models\Customer,,,,,,,2025-12-28 15:50:10,2025-12-28 15:50:10
385,193,owner,1,App\Models\User,,,,,,,2025-12-28 15:50:22,2025-12-28 15:50:22
386,193,owner,169838,App\Models\Customer,,,,,,,2025-12-28 15:50:22,2025-12-28 15:50:22
387,194,owner,1,App\Models\User,,,,,,,2025-12-28 15:50:56,2025-12-28 15:50:56
388,194,owner,140577,App\Models\Customer,,,,,,,2025-12-28 15:50:56,2025-12-28 15:50:56
389,195,owner,1,App\Models\User,,,,,,,2025-12-28 15:51:40,2025-12-28 15:51:40
390,195,owner,162665,App\Models\Customer,,,,,,,2025-12-28 15:51:40,2025-12-28 15:51:40
391,196,owner,1,App\Models\User,,,,,,,2025-12-28 15:53:34,2025-12-28 15:53:34
392,196,owner,491,App\Models\Customer,,,,,,,2025-12-28 15:53:34,2025-12-28 15:53:34
393,197,owner,1,App\Models\User,,,,,,,2025-12-28 15:53:34,2025-12-28 15:53:34
394,197,owner,491,App\Models\Customer,,,,,,,2025-12-28 15:53:34,2025-12-28 15:53:34
395,198,owner,1,App\Models\User,,,,,,,2025-12-28 15:53:37,2025-12-28 15:53:37
396,198,owner,200981,App\Models\Customer,,,,,,,2025-12-28 15:53:37,2025-12-28 15:53:37
397,199,owner,1,App\Models\User,,,,,,,2025-12-28 15:53:37,2025-12-28 15:53:37
398,199,owner,200981,App\Models\Customer,,,,,,,2025-12-28 15:53:37,2025-12-28 15:53:37
399,200,owner,1,App\Models\User,,,,,,,2025-12-28 15:54:48,2025-12-28 15:54:48
400,200,owner,171763,App\Models\Customer,,,,,,,2025-12-28 15:54:48,2025-12-28 15:54:48
401,201,owner,1,App\Models\User,,,,,,,2025-12-28 15:54:56,2025-12-28 15:54:56
402,201,owner,151520,App\Models\Customer,,,,,,,2025-12-28 15:54:56,2025-12-28 15:54:56
403,202,owner,1,App\Models\User,,,,,,,2025-12-28 15:55:34,2025-12-28 15:55:34
404,202,owner,161040,App\Models\Customer,,,,,,,2025-12-28 15:55:34,2025-12-28 15:55:34
405,203,owner,1,App\Models\User,,,,,,,2025-12-28 15:55:34,2025-12-28 15:55:34
406,203,owner,161040,App\Models\Customer,,,,,,,2025-12-28 15:55:34,2025-12-28 15:55:34
407,204,owner,1,App\Models\User,,,,,,,2025-12-28 15:55:34,2025-12-28 15:55:34
408,204,owner,145817,App\Models\Customer,,,,,,,2025-12-28 15:55:34,2025-12-28 15:55:34
409,205,owner,1,App\Models\User,,,,,,,2025-12-28 15:55:34,2025-12-28 15:55:34
410,205,owner,187596,App\Models\Customer,,,,,,,2025-12-28 15:55:34,2025-12-28 15:55:34
411,206,owner,1,App\Models\User,,,,,,,2025-12-28 15:55:36,2025-12-28 15:55:36
412,206,owner,187596,App\Models\Customer,,,,,,,2025-12-28 15:55:36,2025-12-28 15:55:36
413,207,owner,1,App\Models\User,,,,,,,2025-12-28 15:55:38,2025-12-28 15:55:38
414,207,owner,428762,App\Models\Customer,,,,,,,2025-12-28 15:55:38,2025-12-28 15:55:38
415,208,owner,1,App\Models\User,,,,,,,2025-12-28 15:55:38,2025-12-28 15:55:38
416,208,owner,428762,App\Models\Customer,,,,,,,2025-12-28 15:55:38,2025-12-28 15:55:38
417,209,owner,1,App\Models\User,,,,,,,2025-12-28 15:56:08,2025-12-28 15:56:08
418,209,owner,146225,App\Models\Customer,,,,,,,2025-12-28 15:56:08,2025-12-28 15:56:08
419,210,owner,1,App\Models\User,,,,,,,2025-12-28 15:56:18,2025-12-28 15:56:18
420,210,owner,203161,App\Models\Customer,,,,,,,2025-12-28 15:56:18,2025-12-28 15:56:18
421,211,owner,1,App\Models\User,,,,,,,2025-12-28 15:57:23,2025-12-28 15:57:23
422,211,owner,673773,App\Models\Customer,,,,,,,2025-12-28 15:57:23,2025-12-28 15:57:23
423,212,owner,1,App\Models\User,,,,,,,2025-12-28 15:57:23,2025-12-28 15:57:23
424,212,owner,673668,App\Models\Customer,,,,,,,2025-12-28 15:57:23,2025-12-28 15:57:23
425,213,owner,1,App\Models\User,,,,,,,2025-12-28 15:57:29,2025-12-28 15:57:29
426,213,owner,150796,App\Models\Customer,,,,,,,2025-12-28 15:57:29,2025-12-28 15:57:29
427,214,owner,1,App\Models\User,,,,,,,2025-12-28 15:58:26,2025-12-28 15:58:26
428,214,owner,147079,App\Models\Customer,,,,,,,2025-12-28 15:58:26,2025-12-28 15:58:26
429,215,owner,1,App\Models\User,,,,,,,2025-12-28 16:07:13,2025-12-28 16:07:13
430,215,owner,673772,App\Models\Customer,,,,,,,2025-12-28 16:07:13,2025-12-28 16:07:13
431,216,owner,1,App\Models\User,,,,,,,2025-12-28 16:16:58,2025-12-28 16:16:58
432,216,owner,673775,App\Models\Customer,,,,,,,2025-12-28 16:16:58,2025-12-28 16:16:58
433,217,owner,1,App\Models\User,,,,,,,2025-12-28 16:19:48,2025-12-28 16:19:48
434,217,owner,144643,App\Models\Customer,,,,,,,2025-12-28 16:19:48,2025-12-28 16:19:48
435,218,owner,1,App\Models\User,,,,,,,2025-12-28 16:30:16,2025-12-28 16:30:16
436,218,owner,154749,App\Models\Customer,,,,,,,2025-12-28 16:30:16,2025-12-28 16:30:16
437,219,owner,1,App\Models\User,,,,,,,2025-12-28 16:48:42,2025-12-28 16:48:42
438,219,owner,673776,App\Models\Customer,,,,,,,2025-12-28 16:48:42,2025-12-28 16:48:42
439,220,owner,1,App\Models\User,,,,,,,2025-12-28 16:57:22,2025-12-28 16:57:22
440,220,owner,135344,App\Models\Customer,,,,,,,2025-12-28 16:57:22,2025-12-28 16:57:22
441,221,owner,1,App\Models\User,,,,,,,2025-12-28 17:11:25,2025-12-28 17:11:25
442,221,owner,673778,App\Models\Customer,,,,,,,2025-12-28 17:11:25,2025-12-28 17:11:25
443,222,owner,1,App\Models\User,,,,,,,2025-12-28 17:26:13,2025-12-28 17:26:13
444,222,owner,673777,App\Models\Customer,,,,,,,2025-12-28 17:26:13,2025-12-28 17:26:13
445,223,owner,1,App\Models\User,,,,,,,2025-12-28 17:26:39,2025-12-28 17:26:39
446,223,owner,673779,App\Models\Customer,,,,,,,2025-12-28 17:26:39,2025-12-28 17:26:39
447,224,owner,1,App\Models\User,,,,,,,2025-12-28 18:00:13,2025-12-28 18:00:13
448,224,owner,136444,App\Models\Customer,,,,,,,2025-12-28 18:00:13,2025-12-28 18:00:13
449,225,owner,1,App\Models\User,,,,,,,2025-12-28 18:15:56,2025-12-28 18:15:56
450,225,owner,673783,App\Models\Customer,,,,,,,2025-12-28 18:15:56,2025-12-28 18:15:56
451,226,owner,1,App\Models\User,,,,,,,2025-12-28 21:09:15,2025-12-28 21:09:15
452,226,owner,673788,App\Models\Customer,,,,,,,2025-12-28 21:09:15,2025-12-28 21:09:15
453,227,owner,1,App\Models\User,,,,,,,2025-12-28 21:27:48,2025-12-28 21:27:48
454,227,owner,151975,App\Models\Customer,,,,,,,2025-12-28 21:27:48,2025-12-28 21:27:48
455,228,owner,1,App\Models\User,,,,,,,2025-12-29 02:40:05,2025-12-29 02:40:05
456,228,owner,673794,App\Models\Customer,,,,,,,2025-12-29 02:40:05,2025-12-29 02:40:05
457,229,owner,1,App\Models\User,,,,,,,2025-12-29 05:36:55,2025-12-29 05:36:55
458,229,owner,673796,App\Models\Customer,,,,,,,2025-12-29 05:36:55,2025-12-29 05:36:55
459,230,owner,1,App\Models\User,,,,,,,2025-12-29 06:08:12,2025-12-29 06:08:12
460,230,owner,673797,App\Models\Customer,,,,,,,2025-12-29 06:08:12,2025-12-29 06:08:12
461,231,owner,1,App\Models\User,,,,,,,2025-12-29 06:25:51,2025-12-29 06:25:51
462,231,owner,673798,App\Models\Customer,,,,,,,2025-12-29 06:25:51,2025-12-29 06:25:51
463,232,owner,1,App\Models\User,,,,,,,2025-12-29 08:40:13,2025-12-29 08:40:13
464,232,owner,665643,App\Models\Customer,,,,,,,2025-12-29 08:40:13,2026-01-15 11:10:42
465,233,owner,1,App\Models\User,,,,,,,2025-12-29 10:45:27,2025-12-29 10:45:27
466,233,owner,185899,App\Models\Customer,,,,,,,2025-12-29 10:45:27,2025-12-29 10:45:27
467,234,owner,1,App\Models\User,,,,,,,2025-12-29 11:05:21,2025-12-29 11:05:21
468,234,owner,673799,App\Models\Customer,,,,,,,2025-12-29 11:05:21,2025-12-29 11:05:21
469,235,owner,1,App\Models\User,,,,,,,2025-12-29 11:48:00,2025-12-29 11:48:00
470,235,owner,673801,App\Models\Customer,,,,,,,2025-12-29 11:48:00,2025-12-29 11:48:00
471,236,owner,1,App\Models\User,,,,,,,2025-12-29 12:14:57,2025-12-29 12:14:57
472,236,owner,429357,App\Models\Customer,,,,,,,2025-12-29 12:14:57,2025-12-29 12:14:57
473,237,owner,1,App\Models\User,,,,,,,2025-12-29 12:17:10,2025-12-29 12:17:10
474,237,owner,405752,App\Models\Customer,,,,,,,2025-12-29 12:17:10,2025-12-29 12:17:10
475,238,owner,1,App\Models\User,,,,,,,2025-12-29 13:13:48,2025-12-29 13:13:48
476,238,owner,423325,App\Models\Customer,,,,,,,2025-12-29 13:13:48,2025-12-29 13:13:48
477,239,owner,1,App\Models\User,,,,,,,2025-12-29 13:33:01,2025-12-29 13:33:01
478,239,owner,659768,App\Models\Customer,,,,,,,2025-12-29 13:33:01,2025-12-29 13:33:01
479,240,owner,1,App\Models\User,,,,,,,2025-12-29 13:54:27,2025-12-29 13:54:27
480,240,owner,673803,App\Models\Customer,,,,,,,2025-12-29 13:54:27,2025-12-29 13:54:27
481,241,owner,1,App\Models\User,,,,,,,2025-12-29 15:03:00,2025-12-29 15:03:00
482,241,owner,673806,App\Models\Customer,,,,,,,2025-12-29 15:03:00,2025-12-29 15:03:00
483,242,owner,1,App\Models\User,,,,,,,2025-12-29 17:34:02,2025-12-29 17:34:02
484,242,owner,673810,App\Models\Customer,,,,,,,2025-12-29 17:34:02,2025-12-29 17:34:02
485,243,owner,1,App\Models\User,,,,,,,2025-12-29 17:35:49,2025-12-29 17:35:49
486,243,owner,673809,App\Models\Customer,,,,,,,2025-12-29 17:35:49,2025-12-29 17:35:49
487,244,owner,1,App\Models\User,,,,,,,2025-12-29 18:17:50,2025-12-29 18:17:50
488,244,owner,668832,App\Models\Customer,,,,,,,2025-12-29 18:17:50,2025-12-29 18:17:50
489,245,owner,1,App\Models\User,,,,,,,2025-12-29 19:41:56,2025-12-29 19:41:56
490,245,owner,669685,App\Models\Customer,,,,,,,2025-12-29 19:41:56,2025-12-29 19:41:56
491,246,owner,1,App\Models\User,,,,,,,2025-12-29 20:33:39,2025-12-29 20:33:39
492,246,owner,652162,App\Models\Customer,,,,,,,2025-12-29 20:33:39,2025-12-29 20:33:39
493,247,owner,1,App\Models\User,,,,,,,2025-12-29 21:09:55,2025-12-29 21:09:55
494,247,owner,673815,App\Models\Customer,,,,,,,2025-12-29 21:09:55,2025-12-29 21:09:55
495,248,owner,1,App\Models\User,,,,,,,2025-12-29 21:20:07,2025-12-29 21:20:07
496,248,owner,673816,App\Models\Customer,,,,,,,2025-12-29 21:20:07,2025-12-29 21:20:07
497,249,owner,1,App\Models\User,,,,,,,2025-12-29 21:24:20,2025-12-29 21:24:20
498,249,owner,673817,App\Models\Customer,,,,,,,2025-12-29 21:24:20,2025-12-29 21:24:20
499,250,owner,1,App\Models\User,,,,,,,2025-12-29 21:33:34,2025-12-29 21:33:34
500,250,owner,673818,App\Models\Customer,,,,,,,2025-12-29 21:33:34,2025-12-29 21:33:34
501,251,owner,1,App\Models\User,,,,,,,2025-12-29 22:12:55,2025-12-29 22:12:55
502,251,owner,673774,App\Models\Customer,,,,,,,2025-12-29 22:12:55,2025-12-29 22:12:55
503,252,owner,1,App\Models\User,,,,,,,2025-12-29 22:29:12,2025-12-29 22:29:12
504,252,owner,673824,App\Models\Customer,,,,,,,2025-12-29 22:29:12,2025-12-29 22:29:12
505,253,owner,1,App\Models\User,,,,,,,2025-12-29 23:37:39,2025-12-29 23:37:39
506,253,owner,668815,App\Models\Customer,,,,,,,2025-12-29 23:37:39,2025-12-29 23:37:39
507,254,owner,1,App\Models\User,,,,,,,2025-12-29 23:41:28,2025-12-29 23:41:28
508,254,owner,673814,App\Models\Customer,,,,,,,2025-12-29 23:41:28,2025-12-29 23:41:28
509,255,owner,1,App\Models\User,,,,,,,2025-12-30 02:36:07,2025-12-30 02:36:07
510,255,owner,433289,App\Models\Customer,,,,,,,2025-12-30 02:36:07,2025-12-30 02:36:07
511,256,owner,1,App\Models\User,,,,,,,2025-12-30 06:25:18,2025-12-30 06:25:18
512,256,owner,670769,App\Models\Customer,,,,,,,2025-12-30 06:25:18,2025-12-30 06:25:18
513,257,owner,1,App\Models\User,,,,,,,2025-12-30 08:28:31,2025-12-30 08:28:31
514,257,owner,672388,App\Models\Customer,,,,,,,2025-12-30 08:28:31,2025-12-30 08:28:31
515,258,owner,1,App\Models\User,,,,,,,2025-12-30 09:25:26,2025-12-30 09:25:26
516,258,owner,673833,App\Models\Customer,,,,,,,2025-12-30 09:25:26,2025-12-30 09:25:26
517,259,owner,1,App\Models\User,,,,,,,2025-12-30 10:16:50,2025-12-30 10:16:50
518,259,owner,673835,App\Models\Customer,,,,,,,2025-12-30 10:16:50,2025-12-30 10:16:50
519,260,owner,1,App\Models\User,,,,,,,2025-12-30 12:05:13,2025-12-30 12:05:13
520,260,owner,305,App\Models\Customer,,,,,,,2025-12-30 12:05:13,2025-12-30 12:05:13
521,261,owner,1,App\Models\User,,,,,,,2025-12-30 12:05:28,2025-12-30 12:05:28
522,261,owner,134970,App\Models\Customer,,,,,,,2025-12-30 12:05:28,2025-12-30 12:05:28
523,262,owner,1,App\Models\User,,,,,,,2025-12-30 12:06:06,2025-12-30 12:06:06
524,262,owner,137318,App\Models\Customer,,,,,,,2025-12-30 12:06:06,2025-12-30 12:06:06
525,263,owner,1,App\Models\User,,,,,,,2025-12-30 12:06:21,2025-12-30 12:06:21
526,263,owner,137045,App\Models\Customer,,,,,,,2025-12-30 12:06:21,2025-12-30 12:06:21
527,264,owner,1,App\Models\User,,,,,,,2025-12-30 12:06:52,2025-12-30 12:06:52
528,264,owner,7,App\Models\Customer,,,,,,,2025-12-30 12:06:52,2025-12-30 12:06:52
529,265,owner,1,App\Models\User,,,,,,,2025-12-30 12:06:55,2025-12-30 12:06:55
530,265,owner,673837,App\Models\Customer,,,,,,,2025-12-30 12:06:55,2025-12-30 12:06:55
531,266,owner,1,App\Models\User,,,,,,,2025-12-30 12:07:04,2025-12-30 12:07:04
532,266,owner,673838,App\Models\Customer,,,,,,,2025-12-30 12:07:04,2025-12-30 12:07:04
533,267,owner,1,App\Models\User,,,,,,,2025-12-30 12:07:40,2025-12-30 12:07:40
534,267,owner,142623,App\Models\Customer,,,,,,,2025-12-30 12:07:40,2025-12-30 12:07:40
535,268,owner,1,App\Models\User,,,,,,,2025-12-30 12:07:41,2025-12-30 12:07:41
536,268,owner,142948,App\Models\Customer,,,,,,,2025-12-30 12:07:41,2025-12-30 12:07:41
537,269,owner,1,App\Models\User,,,,,,,2025-12-30 12:08:26,2025-12-30 12:08:26
538,269,owner,144435,App\Models\Customer,,,,,,,2025-12-30 12:08:26,2025-12-30 12:08:26
539,270,owner,1,App\Models\User,,,,,,,2025-12-30 12:08:26,2025-12-30 12:08:26
540,270,owner,138316,App\Models\Customer,,,,,,,2025-12-30 12:08:26,2025-12-30 12:08:26
541,271,owner,1,App\Models\User,,,,,,,2025-12-30 12:08:28,2025-12-30 12:08:28
542,271,owner,673839,App\Models\Customer,,,,,,,2025-12-30 12:08:28,2025-12-30 12:08:28
543,272,owner,1,App\Models\User,,,,,,,2025-12-30 12:09:10,2025-12-30 12:09:10
544,272,owner,146539,App\Models\Customer,,,,,,,2025-12-30 12:09:10,2025-12-30 12:09:10
