score,shortCode,url,timestamp,videoPlayCount,videoViewCount,likesCount,commentsCount,machineSignals,matchedTerms,caption,firstComment,displayUrl,videoUrl
24766,DUrWGZIDXOH,https://www.instagram.com/reel/DUrWGZIDXOH/,2026-02-13T00:04:16.000Z,12136,6045,249,143,,curso,Comenta la palabra CURSO y te enviamos toda la información… Del grano a la masa… 100% maíz,Curso,https://scontent-lax3-2.cdninstagram.com/v/t51.71878-15/629636966_1411870543674423_3178311816465001942_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gG4obCMb2ic_7bcidFRgT_CEFBHN41t8t-UHbI2JCp0U5RxCOxZUsjq7as6V_NuIkQ&_nc_ohc=s94xLSrRluQQ7kNvwFuwxvG&_nc_gid=LUVmJfqGHD-k-J3TOue1YQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af746vkRAXPdWip6BGoTrpoSVr2_DwBltRA30cBxBM1CiA&oe=6A02CFE4&_nc_sid=10d13b,https://scontent-lax3-1.cdninstagram.com/o1/v/t16/f2/m69/AQOO7xiQP6W5vzY8ihiv30VVSyY83BGw4bbOqOls0528YdD8gu1NGTcgcccZ61ej9e_rrfOOoPOWIVCyTSvQOSBu.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1584395029324824_1114445527&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQU9wM0NVYXFsQ2tzQk1GQU1hd2xIcWUzNU5fYnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0JCNDYwNkM4MzBGMERBODM5QTIzMTZDMTM1NURGNjkyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5u7%2F59mn3j8VAigCQzMsF0BI%2B6XjU%2FfPGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=7bc7f4873d&ccb=9-4&oh=00_Af7ftNKhGuHDgwi0ZJrdK0O_9hTrnBUDaFSX_DmhJmXecQ&oe=69FEF31C&_nc_sid=10d13b
23645,DUw5TEQDTh4,https://www.instagram.com/reel/DUw5TEQDTh4/,2026-02-15T03:50:41.000Z,17965,5969,194,6,,"empanada, empanadas, curso",“El detalle perfecto para cualquier ocasión. Disponible en web manoscriollasusa.com y tienda física — 10501 s Orange av orlando 32824 suite 104 horario: [7:30 am hasta las 5 pm de lunes a domingo]. Reserva ya.”,"Hola buenas tardes, por favor puede enviar lista de precios y promos disponibles, muchas gracias",https://scontent-msp1-1.cdninstagram.com/v/t51.71878-15/629986173_25169106299431487_5530788230873556252_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-msp1-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gGQbsNsXaUlG74hvBf4v6mCZMg7UDKXMpxGi3cxx3KSgaTThdgRSvPBQ5E0tnmtSAo&_nc_ohc=7udrYDeSGSkQ7kNvwHV2jFJ&_nc_gid=HFkNvXR3552U9YUpUZ-kTg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4fbmn_u3Gi7AT6mA6FKzvgTr_7hCATD6D6Qh4kCXNpEQ&oe=6A02E53B&_nc_sid=10d13b,https://scontent-msp1-1.cdninstagram.com/o1/v/t16/f2/m86/AQNN4NP34yOKz1gUHt4WqFyrrnjqpkF2w-2YVL2s8UiU1StDzbHAXxhS9miV-TY7tQdDlCRCLhl2MahMvEn4OEHE4MEu2MWs81En3u4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=111&vs=2048248239068871_2253212475&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CNDQ1RDJDQTIzRjdCREM2RUZBMUI5NThGNTU1QjU4Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0IxNDRDMzA2Q0Q2OUU0MzY4QzY2QjhEQkFBNDQxNTlFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5siRpMvE3j8VAigCQzMsF0Ag7peNT987GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=eb4b566c54&ccb=9-4&oh=00_Af7baNQuU6tZAAWTYKwjHSgNeZykcyqSeZnN73oXn_vfMQ&oe=69FECEF0&_nc_sid=10d13b
22403,DX9beq7hXMW,https://www.instagram.com/reel/DX9beq7hXMW/,2026-05-05T14:10:00.000Z,13853,7424,325,31,,curso,Masa 100% maíz . Te enseñamos en vivo en nuestro curso online… . Puedes visitar nuestra página web www.manoscriollasusa.com . Enviamos a todo 🇺🇸,Cuánto cuesta la libra de masa,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/684218939_1700485267547601_3556160498688240648_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gEMnJtEkh1g54vnJ2I8dcZFnYawcKWQ0eRXb7HrpA8uydYOx5pHrS0gEIVex7OKf24&_nc_ohc=nZYprH0LQyQQ7kNvwHYlF__&_nc_gid=Pk_R9lvbg1ojksYdbUzSgQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7B71bcyfIgfXMrwpCzEx1VOt8pgzBwt1apkFHA2jG-QQ&oe=6A02B5C3&_nc_sid=10d13b,https://scontent-atl3-3.cdninstagram.com/o1/v/t16/f2/m86/AQOoMKY630gychBDESRHKfI4sACQmLh3JrDdktJ6BT0kT_XV8NuKNIcWZET1FtIZkI8uwXWKZqqbgeUno91vOsIvAzkeTU_60BRVZZ4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=909817958754676_1821659663&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DNjRDNDBBOTgyM0UzMjAxMjQ2M0IzQTQyNDQ4QzJBRV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzc1NEMwRDFERDBFRDlGOThFNzUxMjNDNzlGNDMyN0I2X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAmlu2Cxb2IuQcVAigCQzMsF0BVG7ZFocrBGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2WWqQEA&_nc_rid=d05d390d15&ccb=9-4&oh=00_Af5EPcbzt-dB4T7PreBqfcp2zNVqLx8Pzi9CNA6HiI9ILA&oe=69FEBFBA&_nc_sid=10d13b
20418,DXVl0Q-jTTz,https://www.instagram.com/reel/DXVl0Q-jTTz/,2026-04-20T02:52:40.000Z,16758,8838,128,2,,"empanada, empanadas","Qué alegría volver a compartir con mi gente de Puerto Rico. Tres años después y la receptividad fue increíble: halagos, sonrisas y hasta la mascotita no se quiso perder nuestras empanadas. Gracias al evento y a todos ustedes por el apoyo y por ser clientes fieles. ¡Mil gracias!",Dónde están ?,https://scontent-dfw6-1.cdninstagram.com/v/t51.71878-15/671753917_1482411196920662_7018575705653162325_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw6-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gGjPLEu4cNE8-3Xc9BW9wndzOnk_ULlTiHI5nE9jNihZjOfNd7ktTQbnA2JYSocOvSVRUwaBmqJqhxJJjnJogiy&_nc_ohc=n7ORCzFsgPYQ7kNvwEyIC9u&_nc_gid=u9w9hRZdl3bwJP9yNc-iWw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4tRKSq2qdvKOtgpNiKUHNHWHLkw8e94zmtCDYdBrY-Jw&oe=6A02BBBF&_nc_sid=10d13b,https://scontent-dfw6-1.cdninstagram.com/o1/v/t16/f2/m86/AQMRF2lGpXHKO1O73F7hipWMNx-l_w25tspNpLgsUAJq0K0QGTtQpMaI9xb-RDRuE2inYI-Q5ncZo6VWg5ZJmSur_jOdd1Hd7WXhmwQ.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=927800160030008_66163057&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GNDQ3QzBCOUQ2Q0UxQ0IxM0FGRUUxQzVEM0IxMkQ5M192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzg5NDkzQjAzOTFCNEM5OUUyMzU1QjczRkMxQjQ1Mzk0X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5qPYzavH5T8VAigCQzMsF0Av7peNT987GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=28c2f94357&ccb=9-4&oh=00_Af7qFUyrl_ai8ymeETrSr-ydB5PXiSUbhx8Th81H7KiwSg&oe=69FEED17&_nc_sid=10d13b
19783,DVgCuBSDUqg,https://www.instagram.com/reel/DVgCuBSDUqg/,2026-03-05T11:17:41.000Z,14773,5911,158,7,,"empanada, empanadas, producción","Logramos producción masiva sin perder lo artesanal: con 2 sacos de maíz (100 lb) sacamos masa para 1.500 empanadas. Vamos por más, sin sacrificar calidad.",Se puede congelar?,https://scontent-sea1-1.cdninstagram.com/v/t51.71878-15/640497053_1453276969585597_601117850740030461_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sea1-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gHqmxToLGDMR7d-OT-XtQUco5yUx57rBXNUH1yhagOf10A5ZgkJck-VgI9P7L-5JFg&_nc_ohc=Ys6pEvyFQrkQ7kNvwGGVD3e&_nc_gid=eH9FPebvDAbzEaLPrPFjLQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7nyAxfjEYmfdwadAxe2InhU7nLzDcWSMZOiORqGo5ZUA&oe=6A02C74D&_nc_sid=10d13b,https://scontent-sea5-1.cdninstagram.com/o1/v/t16/f2/m69/AQPv9yaxizoezXz62BccXf-X1FtPJkdRcb6kcUu-pNWErcxEUeTAYuAWduuCUqdOIFFcyzO1YKElCrG-cRmo1uIu.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=935248335952097_802449964&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTGpHY1NiTVRuay1udzhGQUVPN1BHNVJYWGtPYnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0FGNEE4QjRCMUU4OUI1NkE2QjBDNDlDQTY5MTA3RUFFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5pnP6I614D8VAigCQzMsF0AeBysCDEm6GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=42f80359df&ccb=9-4&oh=00_Af6TtHkWeAprHc4uj_vaIXod5g02pMS7Sd0Z-zFZc6azwA&oe=69FEBC33&_nc_sid=10d13b
17654,DV-CPytjdDB,https://www.instagram.com/reel/DV-CPytjdDB/,2026-03-17T02:48:20.000Z,12964,6114,147,15,,"empanada, empanadas",100% maíz Sabías que nosotros hacemos nuestra propia masa sin conservantes ni aditivos… 100% artesanal Es perfecta para arepas y Empanadas… 🤩,Enbolsala para que no se seque.,https://scontent-iad3-2.cdninstagram.com/v/t51.71878-15/652736641_1173219058079009_5975236852599983776_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gH5NpmB9umr1l2409XOM2sAJAKs01K7v9_-rkBR_yWf6fdvnezydAQ-utSinBSocko&_nc_ohc=uedmAdM5PJQQ7kNvwGlxekV&_nc_gid=-zX6ctyZDQpU3xnyka1gRA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4-7JyDmHrpIYc00kUOLVQadBQnGoqOaK_lv2j7aqhtgA&oe=6A02DF4D&_nc_sid=10d13b,https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m69/AQOuKm49nrJROo6e8kW39UfovfkR4j5lyqS2hWIBnS6NbKItF-PPHVlb36cSNFUbrsfQs-JURJEIkUsqHvcjwbBm.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=1857198351518963_546877396&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRi0zM1NiTVh1VHB3TnNHQUxhblNJVTB0YTRIYnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzc5NDkwRDI0ODgzOTdBOTIyRjQ4QTk5REM2MjVGMzg2X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5uO24YXh4T8VAigCQzMsF0A349cKPXCkGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=f7c530fd3a&ccb=9-4&oh=00_Af53t4VsQZgGBUckTcSoYcOr4pU7bkhK8mmagLmUoMyRog&oe=69FEC068&_nc_sid=10d13b
17268,DWowvihDdfM,https://www.instagram.com/reel/DWowvihDdfM/,2026-04-02T17:02:52.000Z,14348,7148,136,4,,,Feliz mediodía… para todos 🥰 Gracias por preferirnos,Se ve rica😍,https://scontent-atl3-3.cdninstagram.com/v/t51.71878-15/657605126_1443869180799742_907816240162212867_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gENAgYhI7hBJk2uvFbWxAzRnqdKntDd7W_-zwyQgzt5mzptFM94hYoOQMm8Y2NQS28hV6b39kCCfDNeS9iy1A0F&_nc_ohc=h_R6zv1kNJAQ7kNvwHglZ-N&_nc_gid=lsejKfJQdyfVoC-hhMB2wg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af6Q5DFDasf5ch4P5-KXVWFFmcUpz8MSZzu7WWHaf_C_1A&oe=6A02D5D5&_nc_sid=10d13b,https://scontent-atl3-2.cdninstagram.com/o1/v/t16/f2/m86/AQOiCrE04Z6ths0mNKVI4BC9rvOhTR_iNFZdBAzXfVCzAzMcepK6mISc87BQyogO6m29Mp5YCUN-bXLH46CxNzAWq5cKkgQglCX1zaM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzEuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=1736812530631213_2395958914&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GQTQ3ODQ0RkM2REY4OTU5Q0U0N0Y5NkQzODk2OTVCQV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzU2NEIxQTg1NDUyMUQzRDQyQUM4RUYyMEJENkNDNTgyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5rSM2%2FPY4z8VAigCQzMsF0Aq3bItDlYEGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=21fc77bd7e&ccb=9-4&oh=00_Af4ibrfk8a3V6D4ZKbg8GJPj7sJhmjxdxW8HGz6IlYel4g&oe=69FEEBD3&_nc_sid=10d13b
15876,DU9y-YajbvP,https://www.instagram.com/reel/DU9y-YajbvP/,2026-02-20T04:03:46.000Z,12146,5963,119,7,,"empanada, empanadas",Amor en cada paso. Empacado perfecto — listo para disfrutar 🥟💛 Siempre fresco • Artesanal • Calidad garantizada Visita nuestro perfil 😍,Precio,https://scontent-msp1-1.cdninstagram.com/v/t51.71878-15/640065671_1824770764758617_6155206858823454725_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-msp1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gG_K8pwfRtIFK3mYs_-Q2vYHOKvqO6lcJ9tMAk21BwD12ZnaosDxNqR1TCCzxajgdg&_nc_ohc=ob91P3UF0GIQ7kNvwEK6nEq&_nc_gid=XOq_jrjwDhMIZaP6QynW9A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af468vBxUFSOrlPfiGZZTds4Ei3Vi9KKC9RF_4Ij6iAgXA&oe=6A02D4E7&_nc_sid=10d13b,https://scontent-msp1-1.cdninstagram.com/o1/v/t16/f2/m69/AQNZPaEDsqw4Hjk-hY2GN8Q-F8yY9_F9yRk7aSwPHJKilFqjjLiPNZBih6S1OQrajcyc5xi6Qu09IrCYk_MQdDwh.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=912651518318874_3316581084&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQnZINFNVZkhKN3JBcVlHQUF3RU1Ha3loa0ZYYnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzY0NDU1OTQ2RDY5NjhEMURBNUYyMkU5ODE0QjRBQkEyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5u6gr%2FuC3z8VAigCQzMsF0AxuFHrhR64GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=e72c42881a&ccb=9-4&oh=00_Af5-JIdnnpkZGbttZ0MTPCW0M7avtQVuEVo88abZ4l9EoA&oe=69FEDF5D&_nc_sid=10d13b
15658,DVXjKWMjbr6,https://www.instagram.com/reel/DVXjKWMjbr6/,2026-03-02T04:05:32.000Z,10398,4921,103,54,,curso,Comenta la palabra… YO QUIERO! Deseas obtener una masa 100% artesanal manejable y llevarla al siguiente nivel.. comenta la palabra y te enviaremos la información de nuestro curso…,Yo quiero,https://scontent-lga3-2.cdninstagram.com/v/t51.71878-15/642121886_920695577341109_8758314822070710221_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFObzxVRUMCMswZbdmEgt_bm5XV-gdqt9xZaxE3QMxZZ2nowo1HXGgKiGUzQUbD394&_nc_ohc=4M1lA_B2AAMQ7kNvwE9vKgE&_nc_gid=Me_pX0JP64H0a8BoJrvXiQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af7P37UwKXyZuvEI3URoakMxGvXow3Ly8LGRaTJDjQN4kQ&oe=6A02E2A2&_nc_sid=10d13b,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m69/AQOewLo6tikYLOesQbil7gQXJUja05DJlL0pGClw3swX37cRyxue2I-Hvjfab4QeHxD20IJnVvr_gsqUab_e17xI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=1315366473757144_4212342130&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HUGNKYUNhNlg5ZTlQMndFQUdOSDZ1UkNCMWswYnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzBCNEFDQTlCQjUxODVGN0E0NDE5QjU2OEZEMDA5NzgxX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5pna%2FKSG4D8VAigCQzMsF0A3Kn752yLRGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=ce8906dd81&ccb=9-4&oh=00_Af7q5mRIrZ7m-ua8mHARXyBOdWdcW-47jp7WS7pDM2xNMg&oe=69FEE062&_nc_sid=10d13b
15549,DVaH9GdDStT,https://www.instagram.com/reel/DVaH9GdDStT/,2026-03-03T04:04:56.000Z,12289,4057,103,4,,"empanada, empanadas",Empanadas 100% maíz . Gracias por preferirnos . Manoscriollasusa.com,Ustedes arman la empanada y la envuelven en plástico y así la congelan? Sin fritar?,https://scontent-iad3-2.cdninstagram.com/v/t51.71878-15/645881774_2085756255608759_4768683923350325113_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gHHF9R0h66hluQwhMeajT73I069gKqZNgZ4t8fSVfbFdvBTSwvG7IcdrUwF1IEhbUu0zQVn9Kasw5fQNAmCxZK_&_nc_ohc=ejshLN9GyAAQ7kNvwFYkCVv&_nc_gid=2Pzv7xPFqv72WID3np-shA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af5wKRd1OliJK4uFgj4D1XeUlG5ypWXSogU12NPIYTApfw&oe=6A02E50B&_nc_sid=10d13b,https://scontent-iad6-1.cdninstagram.com/o1/v/t16/f2/m69/AQNRz2ppAcbdoY6LIxCI_hPqjVvJxOkx1I9bURm0eETk6hJKU9iZYqfKwRJS98ivpcr8tI9FSWz6f1X_Uvcc71e_.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=2211419399660994_2155521705&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSi1pZVNiM2tlRGlBVzBQQUNQa1psRTFGNEE1YnNwVEFRQUYVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0QxNDhBMTE5MzVCOTlEQkZFQTU2NDhDNTlFMkY4NTg0X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5v%2BMl%2BaU4D8VAigCQzMsF0AU41P3ztkXGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=e47bd32901&ccb=9-4&oh=00_Af5ZNC9hOVwIVWXqk3C0wu0MYLqkJgFQgGKMDVwnfpe85w&oe=69FEDB17&_nc_sid=10d13b
15044,DWc7Bw8jVJc,https://www.instagram.com/reel/DWc7Bw8jVJc/,2026-03-29T02:41:26.000Z,12034,4971,143,3,,,Se fríen congeladas… En 7 minutos a 350F . Solo cuando es y has este sonido…. Sabes lo que viene 😘🤣,👏👏👏☝️,https://scontent-iad6-1.cdninstagram.com/v/t51.71878-15/657335992_1435591341631362_3085610693108251853_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gGvA9UUqpHio40Y7wTc5wb4ZpZbRjfXDmz0GqUiN1tIg8s6J6-Qlzj7wAD4jHtVCsY&_nc_ohc=p5V7gzNUN6gQ7kNvwGl4IxH&_nc_gid=uWdvVkC_drU-fArThrmdkw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4nne-qUKjoTtwmwAFYPqfW2LKpMFb2pa4XwoL2JN6bIw&oe=6A02CDE3&_nc_sid=10d13b,https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m86/AQN1yIxmnfkEZnBy7aV9PIOgjnyBCvcHaMd0ByOizhQ3uCYMk6xXJC_23uN22sks2S3blatrX5gBbkIexo4Fa8i1Nzl4w7bfHIM2rEI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=947876851063724_4107394903&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82QzQ4RkJENzM5QTQ5N0IyRTg4NUVGM0UxRDhCOEFBN192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0MzNDY4MzM1OTQ2QzdCOTk4OEZGMERDQjA4MkI3NDhDX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwAVAAAm5tuNo9WZ4z8VAigCQzMsF0AnWyLQ5WBCGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BB2XmnQEA&_nc_rid=c5761e2f3a&ccb=9-4&oh=00_Af4sx-rkPHA8AaGd72KoarCdKmXK3HBppKYMOpJC-3WN6A&oe=69FEED1C&_nc_sid=10d13b
